YHR186c|770.01|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR187w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR188c|725|902.01.01.03.02,902.01.09.02|11914276
YHR189w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR189w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YHR190w|735|902.01.01.03.02,902.01.09.02|11914276
YHR190w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR190w|735.01||
YHR190w|750.01|902.01.01.03.02,902.01.09.02|11914276
YHR192w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR193c|725||9482879
YHR193c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR193c|725|902.01.01.03.02,902.01.09.02|11914276
YHR194w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR195w|730.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR195w|750||
YHR195w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR195w|750.01||20346969
YHR196w|750|902.01.01.03.02,902.01.09.02|11914276
YHR196w|750.05|902.01.01.03.02,902.01.09.02|11914276
YHR196w|750.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR197w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR198c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR198c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YHR199c|755|902.01.01.03.02,902.01.09.02|11914276
YHR199c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YHR199c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR200w|725|902.01.01.03.02,902.01.09.02|11914276
YHR200w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR200w|735||
YHR200w|735.01||9799224
YHR200w|750||
YHR200w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR200w|750.01||9799224
YHR201c|725||
YHR201c|725|902.01.01.03.02,902.01.09.02|11914276
YHR201c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR201c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR202w|735|902.01.01.03.02,902.01.09.02|11914276
YHR202w|750.01|902.01.01.03.02,902.01.09.02|11914276
YHR202w|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR203c|725||
YHR203c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR204w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR204w|735|901.01.01.01|11254655
YHR205w|725|902.01.01.03.02,902.01.09.02|11914276
YHR205w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR206w|750||
YHR206w|750|902.01.01.03.02,902.01.09.02|11914276
YHR206w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR207c|725|902.01.01.03.02,902.01.09.02|11914276
YHR207c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR207c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR208w|755||
YHR208w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YHR209w|725|902.01.01.03.02,902.01.09.02|11914276
YHR210c|725||7926789
YHR210c|725|902.01.01.03.02,902.01.09.02|11914276
YHR214w|725|902.01.01.03.02,902.01.09.02|11914276
YHR215w|701||
YHR215w|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YHR216w|725|902.01.01.03.02,902.01.09.02|11914276
YHR216w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL001w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL002c|725|902.01.01.03.02,902.01.09.02|11914276
YIL002c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL002c|||9560389
YIL003w|725|901.01.01.01,902.01.01.03.03,902.01.09.01|12970194
YIL003w|755|902.01.01.03.02,902.01.09.02|11914276
YIL004c|745||
YIL004c|745.03||
YIL004c|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL005w|735.01|902.01.01.03.01|10545109
YIL005w|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL006w|755.05|901.01.01.01,902.02.01.02|10930523
YIL007c|725|902.01.01.03.02,902.01.09.01|11489916
YIL007c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL008w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL008w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL009w|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL010w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL013c|720||
YIL015w|701||
YIL015w|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL016w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL016w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL016w|||
YIL017c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL017c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL018w|725||
YIL019w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL019w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL020c|725|902.01.01.03.02,902.01.09.02|11914276
YIL020c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL020c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL021w|750||
YIL021w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL022w|725|902.01.01.03.02,902.01.09.02|11914276
YIL022w|755||
YIL022w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL022w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL022w|755.05||
YIL023c|725|902.01.01.03.02,902.01.09.02|11914276
YIL026c|725||10028182
YIL026c|725|902.01.01.03.02,902.01.09.02|11914276
YIL026c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL027c|735|902.01.01.03.02,902.01.09.02|11914276
YIL027c|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL027c|750.01|902.01.01.03.02,902.01.09.02|11914276
YIL028w|725|902.01.01.03.02,902.01.09.02|11914276
YIL030c|722||
YIL030c|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL031w|725|902.01.01.03.02,902.01.09.02|11914276
YIL031w|750||20180066,10905345
YIL031w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL033c|725||
YIL033c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL033c|725|902.01.01.03.02,902.01.09.02|11914276
YIL033c|750|902.01.01.03.02,902.01.09.02|11914276
YIL033c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL034c|725|902.01.01.03.02,902.01.09.02|11914276
YIL034c|730||
YIL034c|730.01||
YIL034c|730.01|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL034c|||
YIL034c|||
YIL034c|||
YIL034c|||
YIL035c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL035c|750||
YIL035c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL036w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL037c|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL038c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL038c|735|902.01.01.03.02,902.01.09.02|11914276
YIL038c|750||
YIL038c|750.01|902.01.01.03.02,902.01.09.02|11914276
YIL039w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL040w|725|902.01.01.03.02,902.01.09.02|11914276
YIL040w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL041w|725|902.01.01.03.02,902.01.09.02|11914276
YIL041w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL042c|755|902.01.01.03.02,902.01.09.02|11914276
YIL042c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL043c|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL043c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL044c|745.09|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL045w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL045w|790|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL046w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL046w|750||
YIL046w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL047c|720||
YIL047c|725|902.01.01.03.02,902.01.09.02|11914276
YIL047c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL047c|770.01|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL048w|745.03|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL050w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL051c|755|902.01.01.03.02,902.01.09.02|11914276
YIL051c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL051c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL052c|725||
YIL052c|725|902.01.01.03.02,902.01.09.02|11914276
YIL052c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL053w|725|902.01.01.03.02,902.01.09.02|11914276
YIL053w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL053w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL053w|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL055c|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL056w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL056w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL057c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL061c|725|902.01.01.03.02,902.01.09.02|11914276
YIL061c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL061c|750||
YIL061c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL061c|750|902.01.01.03.02,902.01.09.02|11914276
YIL062c|725|902.01.01.03.02,902.01.09.02|11914276
YIL062c|730||
YIL062c|730.01|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL063c|750||10684247
YIL063c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL063c|750.07|901.01.01.01|10684247
YIL064w|725|902.01.01.03.02,902.01.09.02|11914276
YIL064w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL065c|755||11038183
YIL065c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL065c|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL066c|725||
YIL066c|725|902.01.01.03.02,902.01.09.02|11914276
YIL066c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL066c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL067c|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL068c|705|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL068c|705.03|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL068c|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL068c|720||
YIL068c|725||
YIL068c|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL069c|725||
YIL069c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL069c|725|902.01.01.03.02,902.01.09.02|11914276
YIL070c|755|902.01.01.03.02,902.01.09.02|11914276
YIL070c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL070c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL070c|755.07|902.01.01|9559539
YIL071c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL072w|750||
YIL074c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL075c|725|902.01.01.03.02,902.01.09.02|11914276
YIL075c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL075c|735|902.01.01.03.02,902.01.09.02|11914276
YIL075c|735.01||9799224
YIL075c|750||
YIL075c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL075c|750.01||9799224
YIL075c|750.01|902.01.01.03.02,902.01.09.02|11914276
YIL076w|735|902.01.01.03.02,902.01.09.02|11914276
YIL076w|740|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL076w|745||
YIL076w|745.03||8001155
YIL076w|745.03|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL076w|750.01|902.01.01.03.02,902.01.09.02|11914276
YIL077c|755|902.01.01.03.02,902.01.09.02|11914276
YIL077c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL078w|725||
YIL078w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL078w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL079c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL079c|750|902.01.01.02.01.07,902.01.09.01|10896665
YIL079c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL079c|750.05|902.01.01.03.02,902.01.09.01|11489916
YIL082w|725|902.01.01.03.02,902.01.09.02|11914276
YIL083c|725|902.01.01.03.02,902.01.09.02|11914276
YIL083c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL083c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL084c|750||
YIL084c|750|902.01.01.03.02,902.01.09.02|11914276
YIL084c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL086c|755|902.01.01.03.02,902.01.09.02|11914276
YIL087c|755|902.01.01.03.02,902.01.09.02|11914276
YIL087c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL087c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL088c|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL088c|770.01|901.01.01.01,902.01.01.03.01|11274162
YIL089w|725|902.01.01.03.02,902.01.09.02|11914276
YIL090w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL090w|735.01|901.01.01.01,902.01.01.03.02,902.01.09.01|15585575
YIL091c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL091c|750.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL092w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL092w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL093c|755|902.01.01.03.02,902.01.09.02|11914276
YIL093c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL093c|755.07|901.01.01.01|11278769
YIL094c|755||
YIL094c|755|902.01.01.03.02,902.01.09.02|11914276
YIL094c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL094c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL095w|725||
YIL095w|725|902.01.01.03.02,902.01.09.02|11914276
YIL095w|730.01|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL096c|750|902.01.01.03.02,902.01.09.02|11914276
YIL096c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL096c|750.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL097w|725|902.01.01.03.02,902.01.09.02|11914276
YIL097w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL097w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL098c|725|902.01.01.03.02,902.01.09.02|11914276
YIL098c|755|902.01.01.03.02,902.01.09.02|11914276
YIL098c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL098c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL099w|735|902.01.01.03.02,902.01.09.02|11914276
YIL099w|770||
YIL101c|725|902.01.01.03.02,902.01.09.02|11914276
YIL101c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL103w|725|902.01.01.03.02,902.01.09.02|11914276
YIL103w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL104c|725|902.01.01.03.02,902.01.09.02|11914276
YIL104c|750|901.01.01.01,902.01.01.03.01|12228251
YIL104c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL105c|720|901.01.01.01,902.01.01.02.01,902.01.09.01|15372071
YIL105c|725|902.02|11284008
YIL105c|725|902.01.01.03.02,902.01.09.02|11914276
YIL105c|750|902.02|11284008
YIL105c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL105c|790|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL106w|725|902.01.01.03.02,902.01.09.02|11914276
YIL106w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL106w|730.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL107c|725||
YIL107c|725|902.01.01.03.02,902.01.09.02|11914276
YIL107c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL108w|725|902.01.01.03.02,902.01.09.02|11914276
YIL108w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL109c|725|902.01.01.03.02,902.01.09.02|11914276
YIL109c|735|902.01.01.03.02,902.01.09.02|11914276
YIL109c|740||
YIL109c|745||
YIL109c|745.01||7724544
YIL109c|745.01|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL110w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL110w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL111w|755|902.01.01.03.02,902.01.09.02|11914276
YIL111w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL111w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL111w|755.05||
YIL112w|725|902.01.01.03.02,902.01.09.02|11914276
YIL112w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL113w|725|902.01.01.03.02,902.01.09.02|11914276
YIL113w|725|901.01.01.01,902.01.01.03.02|11923319
YIL113w|750|901.01.01.01,902.01.01.03.02|11923319
YIL113w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL114c|755|902.01.01.03.02,902.01.09.02|11914276
YIL114c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL114c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL114c|755.01||
YIL115c|750||
YIL115c|750.01|902.01.01.03.02,902.01.09.02|11914276
YIL115c|750.02|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL115c|750.07||10684247
YIL116w|725|902.01.01.03.02,902.01.09.02|11914276
YIL116w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL117c|755|902.01.01.03.02,902.01.09.02|11914276
YIL117c|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL118w|725|902.01.01.03.02,902.01.09.02|11914276
YIL118w|750|902.01.01.03.02,902.01.09.02|11914276
YIL118w|||
YIL119c|725|902.01.01.03.02,902.01.09.02|11914276
YIL119c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL119c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL120w|720|901.01.01.01,902.01.01.03.02,902.01.09.01|15215105
YIL120w|725|902.01.01.03.02,902.01.09.02|11914276
YIL121w|715|902.01.01.03.02,902.01.09.02|11914276
YIL121w|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL121w|720|901.01.01.01,902.01.01.03.02,902.01.09.01|15215105
YIL122w|750|902.01.01.03.02,902.01.09.02|11914276
YIL122w|750|901.01.01.01,902.01.01.03.02|9927449
YIL122w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL123w|735|902.01.01.03.02,902.01.09.02|11914276
YIL123w|750.01|902.01.01.03.02,902.01.09.02|11914276
YIL123w|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL124w|725|902.01.01.03.02,902.01.09.02|11914276
YIL124w|735|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL124w|735.05||20085037
YIL124w|745.99||
YIL124w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL125w|755||
YIL125w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL125w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL125w|755|902.01.01.03.02,902.01.09.02|11914276
YIL126w|750||
YIL126w|750|902.01.01.03.02,902.01.09.02|11914276
YIL126w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL126w|750.09||
YIL127c|750|902.01.01.03.02,902.01.09.02|11914276
YIL127c|750.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL128w|725|902.01.01.03.02,902.01.09.02|11914276
YIL128w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL128w|750||
YIL129c|750||7926789
YIL129c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL129c|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL130w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL131c|750||
YIL131c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL132c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL132c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL132c|755|902.01.01.03.02,902.01.09.02|11914276
YIL133c|725||
YIL133c|725|902.01.01.03.02,902.01.09.02|11914276
YIL133c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL134w|750|902.01.01.03.02,902.01.09.02|11914276
YIL134w|755|902.01.01.03.02,902.01.09.02|11914276
YIL134w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL134w|755.05|901.01.01.01,902.01.01.03.03,902.01.09.01|8631763
YIL135c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL136w|755|902.01.01.03.02,902.01.09.02|11914276
YIL136w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL136w|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL136w|755.01|902.01.01|2687271
YIL137c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL138c|705.01|902.01.01.03.02,902.01.09.02|11914276
YIL138c|725|902.01.01.03.02,902.01.09.02|11914276
YIL138c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL138c|730||
YIL138c|730.01||
YIL140w|705|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL140w|705.01|901.01.01.01,902.01.01.03.02,902.01.09.01|15282802
YIL140w|705.03||
YIL140w|705.03|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL140w|705.03|901.01.01.01,902.01.01.03.02,902.01.09.01|15282802
YIL140w|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL140w|720||
YIL140w|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL140w|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL140w|||
YIL141w|755|902.01.01.03.02,902.01.09.02|11914276
YIL142w|725||
YIL142w|725|902.01.01.03.02,902.01.09.02|11914276
YIL143c|725|902.01.01.03.02,902.01.09.02|11914276
YIL143c|750||
YIL143c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL143c|750|902.01.01.03.02,902.01.09.02|11914276
YIL144w|730.05||9585415
YIL144w|730.05|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL144w|750|902.01.01.03.02,902.01.09.02|11914276
YIL144w|750.11|902.01.01.03|11179222
YIL145c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL145c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL147c|715|902.01.01.03.02,902.01.09.02|11914276
YIL147c|715|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL147c|720||
YIL148w|725||
YIL148w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL148w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL149c|725|902.01.01.03.02,902.01.09.02|11914276
YIL149c|730||
YIL149c|750|902.01.01.03.02,902.01.09.02|11914276
YIL149c|750.01|901.01.01|10085285,10617624,10638763,10684247
YIL149c|750.02|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL149c|750.07|901.01.01|10085285,10617624,10638763,10684247
YIL149c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL150c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL150c|750||
YIL150c|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL151c|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL152w|725|902.01.01.03.02,902.01.09.02|11914276
YIL153w|725|902.01.01.03.02,902.01.09.02|11914276
YIL153w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL153w|750|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL154c|725|902.01.01.03.02,902.01.09.02|11914276
YIL154c|725|902.01.01.03.02,902.01.09.02|11914276
YIL154c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL154c|750|902.01.01.03.02,902.01.09.02|11914276
YIL155c|755||
YIL155c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL155c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL155c|755|902.01.01.03.02,902.01.09.02|11914276
YIL156w|725|902.01.01.03.02,902.01.09.02|11914276
YIL156w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL157c|755|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL157c|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL158w|770|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL159w|705.03|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL159w|715|902.01.01.03.02,902.01.09.02|11914276
YIL159w|730||
YIL159w|730.01||9774458
YIL160c|725|902.01.01.03.02,902.01.09.02|11914276
YIL160c|760||
YIL160c|760.03||
YIL160c|795|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL161w|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL162w|701||
YIL162w|755|901.01.01.01,902.01.01.03.03,902.01.01.04.01,902.01.09.02|14576278
YIL165c|725|902.01.01.03.02,902.01.09.02|11914276
YIL167w|725||
YIL170w|720||
YIL171w|725|902.01.01.03.02,902.01.09.02|11914276
YIL171w|735|902.01.01.03.02,902.01.09.02|11914276
YIL172c|725|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
YIL173w|765|901.01.01.01,902.01.01.03.02,902.01.09.02|14562095
